tag,type,x,y,z,vx,vy,vz,fx,fy,fz,radius
49,0,0.8407024161663053,4.198489837658107,0.006561473740001489,0,0,0,0,0,0,1.25
363,0,3.3484751350869253,5.864711729796513,0.8392347894882448,0,0,0,0,0,0,1.25
220,0,1.6825546046614939,5.025292625636416,1.6853501191289126,0,0,0,0,0,0,1.25
343,0,3.3482590622427875,4.193204425139548,2.521264130715938,0,0,0,0,0,0,1.25
196,0,1.6711209042658677,3.360839929173645,1.6760896247574681,0,0,0,0,0,0,1.25
74,0,0.8340616355493324,5.026209618014443,0.8338019698628685,0,0,0,0,0,0,1.25
200,0,1.7660162037977187,3.470314537312065,3.2261536478155914,1.0592851666482757,-0.19950729291268704,1.1574045420568433,-4.66883529108395,-10.410875140042702,17.601425200621996,1.25
78,0,0.8339810325798549,5.0291749451871315,2.5166607169016686,0,0,0,0,0,0,1.25
72,0,0.04520764874386529,5.025050289399067,0.010565340939935552,0,0,0,0,0,0,1.25
339,0,3.3456531996206156,4.192184738812925,0.8350381256401302,0,0,0,0,0,0,1.25
51,0,0.001311165917254442,4.1983689970122775,0.8422863626583936,0,0,0,0,0,0,1.25
194,0,2.509189562371894,3.3534637718986016,0.837984944613126,0,0,0,0,0,0,1.25
54,0,0.8401496201129834,3.355729701336786,2.5122613832153764,0,0,0,0,0,0,1.25
195,0,1.683753640884408,4.189530286529669,0.8327861532362828,0,0,0,0,0,0,1.25
73,0,0.8363597522101216,5.870550522756707,0.004850512067488211,0,0,0,0,0,0,1.25
221,0,2.5129998752846188,5.8674281677690825,1.6816459324053898,0,0,0,0,0,0,1.25
53,0,0.8448147773338466,4.188314215387832,1.6694483400645606,0,0,0,0,0,0,1.25
222,0,2.5006936401322193,5.022288986940401,2.5193968064170136,0,0,0,0,0,0,1.25
111,0,2.2923196027604273,6.302017312769548,5.710964550639886,0.2250919434521746,0.2913677234685905,-0.48792210143821607,-2.1139534251273386,-9.99058640705411,-5.914740444344241,1.25
323,0,2.218262455348027,3.9225294292309467,4.388031267298418,2.3391923020552796,-0.6932202816332986,-0.3095900648301515,1.4056797532441565,-1.9192209760134056,-2.482969965561453,1.25
114,0,0.825048019986026,4.792269469407559,6.362164393241814,2.236105794953917,-1.2333343540969233,-1.036132948466004,-30.76265968498957,-3.8351457975529932,-8.662789881061652,1.25
203,0,1.0745463683583516,4.0188132536340095,4.560258047594017,-0.7016707458259942,-1.317347251181361,-1.3125824212383828,-8.5665851173853,-8.037396158111742,-1.2228946909884606,1.25
